task_id,wave,phase,department,district,path,depends_on,status,priority,definition_of_done
W1-QA-05_Caaguazu-Doctor_Eulogio_Estigarribia,onda1,qa_factual,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,W1-INDIC-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-Doctor_Eulogio_Estigarribia,onda2,gss_calibrado,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,W1-QA-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-Doctor_Eulogio_Estigarribia,onda2,sensibilidade_gss,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,W2-GSS-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-Doctor_Eulogio_Estigarribia,onda2,qa_quantitativo,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,W2-SENS-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-Doctor_Eulogio_Estigarribia,onda3,midia_especifica,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,W2-QA-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-Doctor_Eulogio_Estigarribia,onda3,redacao_final_local,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,W3-MIDIA-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-Doctor_Eulogio_Estigarribia,onda3,qa_publicacao_local,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,W3-REDACAO-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda1,base_factual,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda1,indicadores_minimos,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,W1-FATOS-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda1,qa_factual,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,W1-INDIC-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda2,gss_calibrado,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,W1-QA-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda2,sensibilidade_gss,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,W2-GSS-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda2,qa_quantitativo,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,W2-SENS-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda3,midia_especifica,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,W2-QA-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda3,redacao_final_local,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,W3-MIDIA-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-Doctor_Juan_Manuel_Frutos,onda3,qa_publicacao_local,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,W3-REDACAO-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-Jose_Domingo_Ocampos,onda1,base_factual,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-Jose_Domingo_Ocampos,onda1,indicadores_minimos,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,W1-FATOS-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-Jose_Domingo_Ocampos,onda1,qa_factual,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,W1-INDIC-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-Jose_Domingo_Ocampos,onda2,gss_calibrado,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,W1-QA-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-Jose_Domingo_Ocampos,onda2,sensibilidade_gss,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,W2-GSS-05_Caaguazu-Jose_Domingo_Ocampos,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-Jose_Domingo_Ocampos,onda2,qa_quantitativo,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,W2-SENS-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-Jose_Domingo_Ocampos,onda3,midia_especifica,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,W2-QA-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-Jose_Domingo_Ocampos,onda3,redacao_final_local,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,W3-MIDIA-05_Caaguazu-Jose_Domingo_Ocampos,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-Jose_Domingo_Ocampos,onda3,qa_publicacao_local,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,W3-REDACAO-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-La_Pastora,onda1,base_factual,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-La_Pastora,onda1,indicadores_minimos,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,W1-FATOS-05_Caaguazu-La_Pastora,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-La_Pastora,onda1,qa_factual,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,W1-INDIC-05_Caaguazu-La_Pastora,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-La_Pastora,onda2,gss_calibrado,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,W1-QA-05_Caaguazu-La_Pastora,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-La_Pastora,onda2,sensibilidade_gss,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,W2-GSS-05_Caaguazu-La_Pastora,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-La_Pastora,onda2,qa_quantitativo,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,W2-SENS-05_Caaguazu-La_Pastora,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-La_Pastora,onda3,midia_especifica,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,W2-QA-05_Caaguazu-La_Pastora,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-La_Pastora,onda3,redacao_final_local,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,W3-MIDIA-05_Caaguazu-La_Pastora,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-La_Pastora,onda3,qa_publicacao_local,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,W3-REDACAO-05_Caaguazu-La_Pastora,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda1,base_factual,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda1,indicadores_minimos,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,W1-FATOS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda1,qa_factual,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,W1-INDIC-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda2,gss_calibrado,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,W1-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda2,sensibilidade_gss,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,W2-GSS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda2,qa_quantitativo,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,W2-SENS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda3,midia_especifica,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,W2-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda3,redacao_final_local,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,W3-MIDIA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,onda3,qa_publicacao_local,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,W3-REDACAO-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-Nueva_Londres,onda1,base_factual,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-Nueva_Londres,onda1,indicadores_minimos,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,W1-FATOS-05_Caaguazu-Nueva_Londres,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-Nueva_Londres,onda1,qa_factual,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,W1-INDIC-05_Caaguazu-Nueva_Londres,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-Nueva_Londres,onda2,gss_calibrado,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,W1-QA-05_Caaguazu-Nueva_Londres,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-Nueva_Londres,onda2,sensibilidade_gss,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,W2-GSS-05_Caaguazu-Nueva_Londres,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-Nueva_Londres,onda2,qa_quantitativo,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,W2-SENS-05_Caaguazu-Nueva_Londres,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-Nueva_Londres,onda3,midia_especifica,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,W2-QA-05_Caaguazu-Nueva_Londres,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-Nueva_Londres,onda3,redacao_final_local,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,W3-MIDIA-05_Caaguazu-Nueva_Londres,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-Nueva_Londres,onda3,qa_publicacao_local,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,W3-REDACAO-05_Caaguazu-Nueva_Londres,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-Nueva_Toledo,onda1,base_factual,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-Nueva_Toledo,onda1,indicadores_minimos,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,W1-FATOS-05_Caaguazu-Nueva_Toledo,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-Nueva_Toledo,onda1,qa_factual,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,W1-INDIC-05_Caaguazu-Nueva_Toledo,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-Nueva_Toledo,onda2,gss_calibrado,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,W1-QA-05_Caaguazu-Nueva_Toledo,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-Nueva_Toledo,onda2,sensibilidade_gss,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,W2-GSS-05_Caaguazu-Nueva_Toledo,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-Nueva_Toledo,onda2,qa_quantitativo,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,W2-SENS-05_Caaguazu-Nueva_Toledo,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-Nueva_Toledo,onda3,midia_especifica,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,W2-QA-05_Caaguazu-Nueva_Toledo,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-Nueva_Toledo,onda3,redacao_final_local,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,W3-MIDIA-05_Caaguazu-Nueva_Toledo,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-Nueva_Toledo,onda3,qa_publicacao_local,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,W3-REDACAO-05_Caaguazu-Nueva_Toledo,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-RI_Tres_Corrales,onda1,base_factual,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-RI_Tres_Corrales,onda1,indicadores_minimos,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,W1-FATOS-05_Caaguazu-RI_Tres_Corrales,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-RI_Tres_Corrales,onda1,qa_factual,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,W1-INDIC-05_Caaguazu-RI_Tres_Corrales,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-RI_Tres_Corrales,onda2,gss_calibrado,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,W1-QA-05_Caaguazu-RI_Tres_Corrales,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-RI_Tres_Corrales,onda2,sensibilidade_gss,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,W2-GSS-05_Caaguazu-RI_Tres_Corrales,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-RI_Tres_Corrales,onda2,qa_quantitativo,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,W2-SENS-05_Caaguazu-RI_Tres_Corrales,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-RI_Tres_Corrales,onda3,midia_especifica,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,W2-QA-05_Caaguazu-RI_Tres_Corrales,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-RI_Tres_Corrales,onda3,redacao_final_local,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,W3-MIDIA-05_Caaguazu-RI_Tres_Corrales,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-RI_Tres_Corrales,onda3,qa_publicacao_local,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,W3-REDACAO-05_Caaguazu-RI_Tres_Corrales,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-Raul_Arsenio_Oviedo,onda1,base_factual,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-Raul_Arsenio_Oviedo,onda1,indicadores_minimos,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,W1-FATOS-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-Raul_Arsenio_Oviedo,onda1,qa_factual,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,W1-INDIC-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-Raul_Arsenio_Oviedo,onda2,gss_calibrado,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,W1-QA-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-Raul_Arsenio_Oviedo,onda2,sensibilidade_gss,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,W2-GSS-05_Caaguazu-Raul_Arsenio_Oviedo,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-Raul_Arsenio_Oviedo,onda2,qa_quantitativo,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,W2-SENS-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-Raul_Arsenio_Oviedo,onda3,midia_especifica,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,W2-QA-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-Raul_Arsenio_Oviedo,onda3,redacao_final_local,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,W3-MIDIA-05_Caaguazu-Raul_Arsenio_Oviedo,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-Raul_Arsenio_Oviedo,onda3,qa_publicacao_local,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,W3-REDACAO-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-Repatriacion,onda1,base_factual,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-Repatriacion,onda1,indicadores_minimos,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,W1-FATOS-05_Caaguazu-Repatriacion,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-Repatriacion,onda1,qa_factual,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,W1-INDIC-05_Caaguazu-Repatriacion,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-Repatriacion,onda2,gss_calibrado,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,W1-QA-05_Caaguazu-Repatriacion,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-Repatriacion,onda2,sensibilidade_gss,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,W2-GSS-05_Caaguazu-Repatriacion,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-Repatriacion,onda2,qa_quantitativo,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,W2-SENS-05_Caaguazu-Repatriacion,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-Repatriacion,onda3,midia_especifica,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,W2-QA-05_Caaguazu-Repatriacion,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-Repatriacion,onda3,redacao_final_local,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,W3-MIDIA-05_Caaguazu-Repatriacion,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-Repatriacion,onda3,qa_publicacao_local,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,W3-REDACAO-05_Caaguazu-Repatriacion,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-San_Joaquin,onda1,base_factual,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-San_Joaquin,onda1,indicadores_minimos,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,W1-FATOS-05_Caaguazu-San_Joaquin,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-San_Joaquin,onda1,qa_factual,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,W1-INDIC-05_Caaguazu-San_Joaquin,done,P1,Checklist Onda 1 aprovado
W2-GSS-05_Caaguazu-San_Joaquin,onda2,gss_calibrado,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,W1-QA-05_Caaguazu-San_Joaquin,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-05_Caaguazu-San_Joaquin,onda2,sensibilidade_gss,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,W2-GSS-05_Caaguazu-San_Joaquin,done,P2,Análise de sensibilidade registrada
W2-QA-05_Caaguazu-San_Joaquin,onda2,qa_quantitativo,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,W2-SENS-05_Caaguazu-San_Joaquin,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-05_Caaguazu-San_Joaquin,onda3,midia_especifica,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,W2-QA-05_Caaguazu-San_Joaquin,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-05_Caaguazu-San_Joaquin,onda3,redacao_final_local,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,W3-MIDIA-05_Caaguazu-San_Joaquin,done,P2,Texto final local coerente e publicável
W3-QA-05_Caaguazu-San_Joaquin,onda3,qa_publicacao_local,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,W3-REDACAO-05_Caaguazu-San_Joaquin,done,P1,Checklist local de publicação aprovado
W1-FATOS-05_Caaguazu-San_Jose_de_los_Arroyos,onda1,base_factual,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-05_Caaguazu-San_Jose_de_los_Arroyos,onda1,indicadores_minimos,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,W1-FATOS-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-05_Caaguazu-San_Jose_de_los_Arroyos,onda1,qa_factual,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,W1-INDIC-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,Checklist Onda 1 aprovado
