task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
ENR-GSS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,recalcular_gss,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,ENR-DADOS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,baixar_midia,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,ENR-DADOS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez/media/
ENR-MIDIA-MD-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,atualizar_media_md,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,ENR-MIDIA-DOWN-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,validar_enriquecimento,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,ENR-MIDIA-MD-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Nueva_Londres,enriquecer_dados,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Nueva_Londres,recalcular_gss,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,ENR-DADOS-05_Caaguazu-Nueva_Londres,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Nueva_Londres,baixar_midia,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,ENR-DADOS-05_Caaguazu-Nueva_Londres,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Nueva_Londres/media/
ENR-MIDIA-MD-05_Caaguazu-Nueva_Londres,atualizar_media_md,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,ENR-MIDIA-DOWN-05_Caaguazu-Nueva_Londres,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Nueva_Londres,validar_enriquecimento,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,ENR-MIDIA-MD-05_Caaguazu-Nueva_Londres,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Nueva_Toledo,enriquecer_dados,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Nueva_Toledo,recalcular_gss,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,ENR-DADOS-05_Caaguazu-Nueva_Toledo,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Nueva_Toledo,baixar_midia,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,ENR-DADOS-05_Caaguazu-Nueva_Toledo,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Nueva_Toledo/media/
ENR-MIDIA-MD-05_Caaguazu-Nueva_Toledo,atualizar_media_md,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,ENR-MIDIA-DOWN-05_Caaguazu-Nueva_Toledo,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Nueva_Toledo,validar_enriquecimento,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,ENR-MIDIA-MD-05_Caaguazu-Nueva_Toledo,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-RI_Tres_Corrales,enriquecer_dados,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-RI_Tres_Corrales,recalcular_gss,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,ENR-DADOS-05_Caaguazu-RI_Tres_Corrales,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-RI_Tres_Corrales,baixar_midia,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,ENR-DADOS-05_Caaguazu-RI_Tres_Corrales,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/RI_Tres_Corrales/media/
ENR-MIDIA-MD-05_Caaguazu-RI_Tres_Corrales,atualizar_media_md,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,ENR-MIDIA-DOWN-05_Caaguazu-RI_Tres_Corrales,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-RI_Tres_Corrales,validar_enriquecimento,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,ENR-MIDIA-MD-05_Caaguazu-RI_Tres_Corrales,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Raul_Arsenio_Oviedo,enriquecer_dados,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Raul_Arsenio_Oviedo,recalcular_gss,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,ENR-DADOS-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Raul_Arsenio_Oviedo,baixar_midia,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,ENR-DADOS-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo/media/
ENR-MIDIA-MD-05_Caaguazu-Raul_Arsenio_Oviedo,atualizar_media_md,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,ENR-MIDIA-DOWN-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Raul_Arsenio_Oviedo,validar_enriquecimento,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,ENR-MIDIA-MD-05_Caaguazu-Raul_Arsenio_Oviedo,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Repatriacion,enriquecer_dados,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Repatriacion,recalcular_gss,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,ENR-DADOS-05_Caaguazu-Repatriacion,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Repatriacion,baixar_midia,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,ENR-DADOS-05_Caaguazu-Repatriacion,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Repatriacion/media/
ENR-MIDIA-MD-05_Caaguazu-Repatriacion,atualizar_media_md,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,ENR-MIDIA-DOWN-05_Caaguazu-Repatriacion,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Repatriacion,validar_enriquecimento,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,ENR-MIDIA-MD-05_Caaguazu-Repatriacion,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-San_Joaquin,enriquecer_dados,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-San_Joaquin,recalcular_gss,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,ENR-DADOS-05_Caaguazu-San_Joaquin,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-San_Joaquin,baixar_midia,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,ENR-DADOS-05_Caaguazu-San_Joaquin,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/San_Joaquin/media/
ENR-MIDIA-MD-05_Caaguazu-San_Joaquin,atualizar_media_md,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,ENR-MIDIA-DOWN-05_Caaguazu-San_Joaquin,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-San_Joaquin,validar_enriquecimento,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,ENR-MIDIA-MD-05_Caaguazu-San_Joaquin,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-San_Jose_de_los_Arroyos,enriquecer_dados,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-San_Jose_de_los_Arroyos,recalcular_gss,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,ENR-DADOS-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-San_Jose_de_los_Arroyos,baixar_midia,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,ENR-DADOS-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos/media/
ENR-MIDIA-MD-05_Caaguazu-San_Jose_de_los_Arroyos,atualizar_media_md,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,ENR-MIDIA-DOWN-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-San_Jose_de_los_Arroyos,validar_enriquecimento,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,ENR-MIDIA-MD-05_Caaguazu-San_Jose_de_los_Arroyos,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Santa_Rosa_del_Mbutuy,enriquecer_dados,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Santa_Rosa_del_Mbutuy,recalcular_gss,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,ENR-DADOS-05_Caaguazu-Santa_Rosa_del_Mbutuy,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Santa_Rosa_del_Mbutuy,baixar_midia,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,ENR-DADOS-05_Caaguazu-Santa_Rosa_del_Mbutuy,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy/media/
ENR-MIDIA-MD-05_Caaguazu-Santa_Rosa_del_Mbutuy,atualizar_media_md,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,ENR-MIDIA-DOWN-05_Caaguazu-Santa_Rosa_del_Mbutuy,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Santa_Rosa_del_Mbutuy,validar_enriquecimento,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,ENR-MIDIA-MD-05_Caaguazu-Santa_Rosa_del_Mbutuy,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Simon_Bolivar,enriquecer_dados,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Simon_Bolivar,recalcular_gss,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,ENR-DADOS-05_Caaguazu-Simon_Bolivar,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Simon_Bolivar,baixar_midia,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,ENR-DADOS-05_Caaguazu-Simon_Bolivar,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Simon_Bolivar/media/
ENR-MIDIA-MD-05_Caaguazu-Simon_Bolivar,atualizar_media_md,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,ENR-MIDIA-DOWN-05_Caaguazu-Simon_Bolivar,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Simon_Bolivar,validar_enriquecimento,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,ENR-MIDIA-MD-05_Caaguazu-Simon_Bolivar,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Tembiapora,enriquecer_dados,05_Caaguazu,Tembiapora,Departamentos/05_Caaguazu/Tembiapora,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Tembiapora,recalcular_gss,05_Caaguazu,Tembiapora,Departamentos/05_Caaguazu/Tembiapora,ENR-DADOS-05_Caaguazu-Tembiapora,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Tembiapora,baixar_midia,05_Caaguazu,Tembiapora,Departamentos/05_Caaguazu/Tembiapora,ENR-DADOS-05_Caaguazu-Tembiapora,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Tembiapora/media/
ENR-MIDIA-MD-05_Caaguazu-Tembiapora,atualizar_media_md,05_Caaguazu,Tembiapora,Departamentos/05_Caaguazu/Tembiapora,ENR-MIDIA-DOWN-05_Caaguazu-Tembiapora,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Tembiapora,validar_enriquecimento,05_Caaguazu,Tembiapora,Departamentos/05_Caaguazu/Tembiapora,ENR-MIDIA-MD-05_Caaguazu-Tembiapora,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Tres_de_Febrero,enriquecer_dados,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Tres_de_Febrero,recalcular_gss,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,ENR-DADOS-05_Caaguazu-Tres_de_Febrero,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Tres_de_Febrero,baixar_midia,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,ENR-DADOS-05_Caaguazu-Tres_de_Febrero,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Tres_de_Febrero/media/
ENR-MIDIA-MD-05_Caaguazu-Tres_de_Febrero,atualizar_media_md,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,ENR-MIDIA-DOWN-05_Caaguazu-Tres_de_Febrero,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Tres_de_Febrero,validar_enriquecimento,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,ENR-MIDIA-MD-05_Caaguazu-Tres_de_Febrero,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Vaqueria,enriquecer_dados,05_Caaguazu,Vaqueria,Departamentos/05_Caaguazu/Vaqueria,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Vaqueria,recalcular_gss,05_Caaguazu,Vaqueria,Departamentos/05_Caaguazu/Vaqueria,ENR-DADOS-05_Caaguazu-Vaqueria,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Vaqueria,baixar_midia,05_Caaguazu,Vaqueria,Departamentos/05_Caaguazu/Vaqueria,ENR-DADOS-05_Caaguazu-Vaqueria,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Vaqueria/media/
ENR-MIDIA-MD-05_Caaguazu-Vaqueria,atualizar_media_md,05_Caaguazu,Vaqueria,Departamentos/05_Caaguazu/Vaqueria,ENR-MIDIA-DOWN-05_Caaguazu-Vaqueria,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Vaqueria,validar_enriquecimento,05_Caaguazu,Vaqueria,Departamentos/05_Caaguazu/Vaqueria,ENR-MIDIA-MD-05_Caaguazu-Vaqueria,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-05_Caaguazu-Yhu,enriquecer_dados,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-05_Caaguazu-Yhu,recalcular_gss,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,ENR-DADOS-05_Caaguazu-Yhu,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-05_Caaguazu-Yhu,baixar_midia,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,ENR-DADOS-05_Caaguazu-Yhu,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/05_Caaguazu/Yhu/media/
ENR-MIDIA-MD-05_Caaguazu-Yhu,atualizar_media_md,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,ENR-MIDIA-DOWN-05_Caaguazu-Yhu,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-05_Caaguazu-Yhu,validar_enriquecimento,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,ENR-MIDIA-MD-05_Caaguazu-Yhu,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-06_Caazapa-3_de_Mayo,enriquecer_dados,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-06_Caazapa-3_de_Mayo,recalcular_gss,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,ENR-DADOS-06_Caazapa-3_de_Mayo,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-06_Caazapa-3_de_Mayo,baixar_midia,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,ENR-DADOS-06_Caazapa-3_de_Mayo,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/06_Caazapa/3_de_Mayo/media/
ENR-MIDIA-MD-06_Caazapa-3_de_Mayo,atualizar_media_md,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,ENR-MIDIA-DOWN-06_Caazapa-3_de_Mayo,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-06_Caazapa-3_de_Mayo,validar_enriquecimento,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,ENR-MIDIA-MD-06_Caazapa-3_de_Mayo,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-06_Caazapa-Abai,enriquecer_dados,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-06_Caazapa-Abai,recalcular_gss,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,ENR-DADOS-06_Caazapa-Abai,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-06_Caazapa-Abai,baixar_midia,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,ENR-DADOS-06_Caazapa-Abai,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/06_Caazapa/Abai/media/
ENR-MIDIA-MD-06_Caazapa-Abai,atualizar_media_md,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,ENR-MIDIA-DOWN-06_Caazapa-Abai,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-06_Caazapa-Abai,validar_enriquecimento,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,ENR-MIDIA-MD-06_Caazapa-Abai,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-06_Caazapa-Buena_Vista,enriquecer_dados,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-06_Caazapa-Buena_Vista,recalcular_gss,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,ENR-DADOS-06_Caazapa-Buena_Vista,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-06_Caazapa-Buena_Vista,baixar_midia,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,ENR-DADOS-06_Caazapa-Buena_Vista,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/06_Caazapa/Buena_Vista/media/
ENR-MIDIA-MD-06_Caazapa-Buena_Vista,atualizar_media_md,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,ENR-MIDIA-DOWN-06_Caazapa-Buena_Vista,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-06_Caazapa-Buena_Vista,validar_enriquecimento,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,ENR-MIDIA-MD-06_Caazapa-Buena_Vista,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-06_Caazapa-Caazapa,enriquecer_dados,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-06_Caazapa-Caazapa,recalcular_gss,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,ENR-DADOS-06_Caazapa-Caazapa,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-06_Caazapa-Caazapa,baixar_midia,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,ENR-DADOS-06_Caazapa-Caazapa,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/06_Caazapa/Caazapa/media/
ENR-MIDIA-MD-06_Caazapa-Caazapa,atualizar_media_md,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,ENR-MIDIA-DOWN-06_Caazapa-Caazapa,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-06_Caazapa-Caazapa,validar_enriquecimento,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,ENR-MIDIA-MD-06_Caazapa-Caazapa,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-06_Caazapa-Doctor_Moises_Bertoni,enriquecer_dados,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-06_Caazapa-Doctor_Moises_Bertoni,recalcular_gss,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,ENR-DADOS-06_Caazapa-Doctor_Moises_Bertoni,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-06_Caazapa-Doctor_Moises_Bertoni,baixar_midia,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,ENR-DADOS-06_Caazapa-Doctor_Moises_Bertoni,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/06_Caazapa/Doctor_Moises_Bertoni/media/
ENR-MIDIA-MD-06_Caazapa-Doctor_Moises_Bertoni,atualizar_media_md,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,ENR-MIDIA-DOWN-06_Caazapa-Doctor_Moises_Bertoni,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-06_Caazapa-Doctor_Moises_Bertoni,validar_enriquecimento,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,ENR-MIDIA-MD-06_Caazapa-Doctor_Moises_Bertoni,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
