task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
E2-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,E2,qa_modelo,distrito,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,E2-SENS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,E3,midia_tecnica_local,distrito,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,E2-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,E3,qa_midia,distrito,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,E3-MIDIA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,E4,redacao_profunda_distrital,distrito,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,E3-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,E4,qa_editorial_distrital,distrito,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,E4-TEXTO-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-05_Caaguazu-Nueva_Londres,E1,citacao_linha_a_linha,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-05_Caaguazu-Nueva_Londres,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E1-CIT-05_Caaguazu-Nueva_Londres,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-05_Caaguazu-Nueva_Londres,E1,qa_evidencia,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E1-INDIC-05_Caaguazu-Nueva_Londres,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-05_Caaguazu-Nueva_Londres,E2,calibracao_notas_AE,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E1-QA-05_Caaguazu-Nueva_Londres,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-05_Caaguazu-Nueva_Londres,E2,gss_reproduzivel,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E2-MODEL-05_Caaguazu-Nueva_Londres,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-05_Caaguazu-Nueva_Londres,E2,sensibilidade_3_cenarios,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E2-GSS-05_Caaguazu-Nueva_Londres,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-05_Caaguazu-Nueva_Londres,E2,qa_modelo,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E2-SENS-05_Caaguazu-Nueva_Londres,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-05_Caaguazu-Nueva_Londres,E3,midia_tecnica_local,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E2-QA-05_Caaguazu-Nueva_Londres,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-05_Caaguazu-Nueva_Londres,E3,qa_midia,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E3-MIDIA-05_Caaguazu-Nueva_Londres,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-05_Caaguazu-Nueva_Londres,E4,redacao_profunda_distrital,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E3-QA-05_Caaguazu-Nueva_Londres,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-05_Caaguazu-Nueva_Londres,E4,qa_editorial_distrital,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,E4-TEXTO-05_Caaguazu-Nueva_Londres,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-05_Caaguazu-Nueva_Toledo,E1,citacao_linha_a_linha,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-05_Caaguazu-Nueva_Toledo,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E1-CIT-05_Caaguazu-Nueva_Toledo,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-05_Caaguazu-Nueva_Toledo,E1,qa_evidencia,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E1-INDIC-05_Caaguazu-Nueva_Toledo,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-05_Caaguazu-Nueva_Toledo,E2,calibracao_notas_AE,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E1-QA-05_Caaguazu-Nueva_Toledo,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-05_Caaguazu-Nueva_Toledo,E2,gss_reproduzivel,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E2-MODEL-05_Caaguazu-Nueva_Toledo,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-05_Caaguazu-Nueva_Toledo,E2,sensibilidade_3_cenarios,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E2-GSS-05_Caaguazu-Nueva_Toledo,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-05_Caaguazu-Nueva_Toledo,E2,qa_modelo,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E2-SENS-05_Caaguazu-Nueva_Toledo,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-05_Caaguazu-Nueva_Toledo,E3,midia_tecnica_local,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E2-QA-05_Caaguazu-Nueva_Toledo,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-05_Caaguazu-Nueva_Toledo,E3,qa_midia,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E3-MIDIA-05_Caaguazu-Nueva_Toledo,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-05_Caaguazu-Nueva_Toledo,E4,redacao_profunda_distrital,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E3-QA-05_Caaguazu-Nueva_Toledo,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-05_Caaguazu-Nueva_Toledo,E4,qa_editorial_distrital,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,E4-TEXTO-05_Caaguazu-Nueva_Toledo,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-05_Caaguazu-RI_Tres_Corrales,E1,citacao_linha_a_linha,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-05_Caaguazu-RI_Tres_Corrales,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E1-CIT-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-05_Caaguazu-RI_Tres_Corrales,E1,qa_evidencia,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E1-INDIC-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-05_Caaguazu-RI_Tres_Corrales,E2,calibracao_notas_AE,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E1-QA-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-05_Caaguazu-RI_Tres_Corrales,E2,gss_reproduzivel,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E2-MODEL-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-05_Caaguazu-RI_Tres_Corrales,E2,sensibilidade_3_cenarios,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E2-GSS-05_Caaguazu-RI_Tres_Corrales,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-05_Caaguazu-RI_Tres_Corrales,E2,qa_modelo,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E2-SENS-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-05_Caaguazu-RI_Tres_Corrales,E3,midia_tecnica_local,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E2-QA-05_Caaguazu-RI_Tres_Corrales,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-05_Caaguazu-RI_Tres_Corrales,E3,qa_midia,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E3-MIDIA-05_Caaguazu-RI_Tres_Corrales,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-05_Caaguazu-RI_Tres_Corrales,E4,redacao_profunda_distrital,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E3-QA-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-05_Caaguazu-RI_Tres_Corrales,E4,qa_editorial_distrital,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,E4-TEXTO-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-05_Caaguazu-Raul_Arsenio_Oviedo,E1,citacao_linha_a_linha,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-05_Caaguazu-Raul_Arsenio_Oviedo,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E1-CIT-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-05_Caaguazu-Raul_Arsenio_Oviedo,E1,qa_evidencia,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E1-INDIC-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-05_Caaguazu-Raul_Arsenio_Oviedo,E2,calibracao_notas_AE,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E1-QA-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-05_Caaguazu-Raul_Arsenio_Oviedo,E2,gss_reproduzivel,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E2-MODEL-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-05_Caaguazu-Raul_Arsenio_Oviedo,E2,sensibilidade_3_cenarios,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E2-GSS-05_Caaguazu-Raul_Arsenio_Oviedo,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-05_Caaguazu-Raul_Arsenio_Oviedo,E2,qa_modelo,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E2-SENS-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-05_Caaguazu-Raul_Arsenio_Oviedo,E3,midia_tecnica_local,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E2-QA-05_Caaguazu-Raul_Arsenio_Oviedo,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-05_Caaguazu-Raul_Arsenio_Oviedo,E3,qa_midia,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E3-MIDIA-05_Caaguazu-Raul_Arsenio_Oviedo,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-05_Caaguazu-Raul_Arsenio_Oviedo,E4,redacao_profunda_distrital,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E3-QA-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-05_Caaguazu-Raul_Arsenio_Oviedo,E4,qa_editorial_distrital,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,E4-TEXTO-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-05_Caaguazu-Repatriacion,E1,citacao_linha_a_linha,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-05_Caaguazu-Repatriacion,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E1-CIT-05_Caaguazu-Repatriacion,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-05_Caaguazu-Repatriacion,E1,qa_evidencia,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E1-INDIC-05_Caaguazu-Repatriacion,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-05_Caaguazu-Repatriacion,E2,calibracao_notas_AE,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E1-QA-05_Caaguazu-Repatriacion,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-05_Caaguazu-Repatriacion,E2,gss_reproduzivel,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E2-MODEL-05_Caaguazu-Repatriacion,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-05_Caaguazu-Repatriacion,E2,sensibilidade_3_cenarios,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E2-GSS-05_Caaguazu-Repatriacion,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-05_Caaguazu-Repatriacion,E2,qa_modelo,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E2-SENS-05_Caaguazu-Repatriacion,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-05_Caaguazu-Repatriacion,E3,midia_tecnica_local,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E2-QA-05_Caaguazu-Repatriacion,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-05_Caaguazu-Repatriacion,E3,qa_midia,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E3-MIDIA-05_Caaguazu-Repatriacion,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-05_Caaguazu-Repatriacion,E4,redacao_profunda_distrital,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E3-QA-05_Caaguazu-Repatriacion,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-05_Caaguazu-Repatriacion,E4,qa_editorial_distrital,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,E4-TEXTO-05_Caaguazu-Repatriacion,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-05_Caaguazu-San_Joaquin,E1,citacao_linha_a_linha,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-05_Caaguazu-San_Joaquin,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E1-CIT-05_Caaguazu-San_Joaquin,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-05_Caaguazu-San_Joaquin,E1,qa_evidencia,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E1-INDIC-05_Caaguazu-San_Joaquin,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-05_Caaguazu-San_Joaquin,E2,calibracao_notas_AE,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E1-QA-05_Caaguazu-San_Joaquin,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-05_Caaguazu-San_Joaquin,E2,gss_reproduzivel,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E2-MODEL-05_Caaguazu-San_Joaquin,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-05_Caaguazu-San_Joaquin,E2,sensibilidade_3_cenarios,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E2-GSS-05_Caaguazu-San_Joaquin,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-05_Caaguazu-San_Joaquin,E2,qa_modelo,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E2-SENS-05_Caaguazu-San_Joaquin,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-05_Caaguazu-San_Joaquin,E3,midia_tecnica_local,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E2-QA-05_Caaguazu-San_Joaquin,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-05_Caaguazu-San_Joaquin,E3,qa_midia,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E3-MIDIA-05_Caaguazu-San_Joaquin,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-05_Caaguazu-San_Joaquin,E4,redacao_profunda_distrital,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E3-QA-05_Caaguazu-San_Joaquin,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-05_Caaguazu-San_Joaquin,E4,qa_editorial_distrital,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,E4-TEXTO-05_Caaguazu-San_Joaquin,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-05_Caaguazu-San_Jose_de_los_Arroyos,E1,citacao_linha_a_linha,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-05_Caaguazu-San_Jose_de_los_Arroyos,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E1-CIT-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-05_Caaguazu-San_Jose_de_los_Arroyos,E1,qa_evidencia,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E1-INDIC-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-05_Caaguazu-San_Jose_de_los_Arroyos,E2,calibracao_notas_AE,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E1-QA-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-05_Caaguazu-San_Jose_de_los_Arroyos,E2,gss_reproduzivel,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E2-MODEL-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-05_Caaguazu-San_Jose_de_los_Arroyos,E2,sensibilidade_3_cenarios,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E2-GSS-05_Caaguazu-San_Jose_de_los_Arroyos,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-05_Caaguazu-San_Jose_de_los_Arroyos,E2,qa_modelo,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E2-SENS-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-05_Caaguazu-San_Jose_de_los_Arroyos,E3,midia_tecnica_local,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E2-QA-05_Caaguazu-San_Jose_de_los_Arroyos,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-05_Caaguazu-San_Jose_de_los_Arroyos,E3,qa_midia,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E3-MIDIA-05_Caaguazu-San_Jose_de_los_Arroyos,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-05_Caaguazu-San_Jose_de_los_Arroyos,E4,redacao_profunda_distrital,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E3-QA-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-05_Caaguazu-San_Jose_de_los_Arroyos,E4,qa_editorial_distrital,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,E4-TEXTO-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-05_Caaguazu-Santa_Rosa_del_Mbutuy,E1,citacao_linha_a_linha,distrito,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-05_Caaguazu-Santa_Rosa_del_Mbutuy,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,E1-CIT-05_Caaguazu-Santa_Rosa_del_Mbutuy,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
